jahr;monat;tourismusregion;tourismusjahr;tourismushalbjahr;unterkunft_6;ankuenfte;uebernachtungen
2021;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;WHJ;Gew. Betr. 3*;553;1529
2021;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;WHJ;Gew. Betr. 5*/4*/4* S;196;338
2021;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;WHJ;Gew. FEWO;70;378
2021;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;WHJ;Priv. FEWO;110;1262
2021;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;WHJ;Privatquartiere;88;581
2021;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;WHJ;Sonstige inkl. Camping;60;469
2021;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;WHJ;Gew. Betr. 2/1*;48;350
2021;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;WHJ;Gew. Betr. 3*;391;1280
2021;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;WHJ;Gew. Betr. 5*/4*/4* S;1;1
2021;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;WHJ;Gew. FEWO;48;478
2021;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;WHJ;Priv. FEWO;25;305
2021;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;WHJ;Privatquartiere;14;148
2021;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;WHJ;Sonstige inkl. Camping;46;269
2021;4 ;Katschberg/Lieser- und Maltatal;2020/21;WHJ;Gew. Betr. 2/1*;26;69
2021;4 ;Katschberg/Lieser- und Maltatal;2020/21;WHJ;Gew. Betr. 3*;76;171
2021;4 ;Katschberg/Lieser- und Maltatal;2020/21;WHJ;Gew. FEWO;9;18
2021;4 ;Katschberg/Lieser- und Maltatal;2020/21;WHJ;Priv. FEWO;13;89
2021;4 ;Katschberg/Lieser- und Maltatal;2020/21;WHJ;Privatquartiere;4;91
2021;4 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;WHJ;Gew. Betr. 2/1*;410;1865
2021;4 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;WHJ;Gew. Betr. 3*;1034;3406
2021;4 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;WHJ;Gew. Betr. 5*/4*/4* S;723;7761
2021;4 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;WHJ;Gew. FEWO;54;733
2021;4 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;WHJ;Priv. FEWO;117;1588
2021;4 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;WHJ;Privatquartiere;138;1321
2021;4 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;WHJ;Sonstige inkl. Camping;245;4314
2021;4 ;Kärnten-Mitte;2020/21;WHJ;Gew. Betr. 2/1*;104;336
2021;4 ;Kärnten-Mitte;2020/21;WHJ;Gew. Betr. 3*;304;981
2021;4 ;Kärnten-Mitte;2020/21;WHJ;Gew. Betr. 5*/4*/4* S;260;1887
2021;4 ;Kärnten-Mitte;2020/21;WHJ;Gew. FEWO;63;288
2021;4 ;Kärnten-Mitte;2020/21;WHJ;Priv. FEWO;131;996
2021;4 ;Kärnten-Mitte;2020/21;WHJ;Privatquartiere;66;470
2021;4 ;Kärnten-Mitte;2020/21;WHJ;Sonstige inkl. Camping;762;15967
2021;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;WHJ;Gew. Betr. 2/1*;10;31
2021;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;WHJ;Gew. Betr. 3*;98;335
2021;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;WHJ;Gew. Betr. 5*/4*/4* S;42;115
2021;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;WHJ;Gew. FEWO;26;72
2021;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;WHJ;Priv. FEWO;51;692
2021;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;WHJ;Privatquartiere;22;70
2021;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;WHJ;Sonstige inkl. Camping;176;2586
2021;4 ;Region Klagenfurt;2020/21;WHJ;Gew. Betr. 2/1*;310;768
2021;4 ;Region Klagenfurt;2020/21;WHJ;Gew. Betr. 3*;1474;2547
2021;4 ;Region Klagenfurt;2020/21;WHJ;Gew. Betr. 5*/4*/4* S;1733;2927
2021;4 ;Region Klagenfurt;2020/21;WHJ;Gew. FEWO;100;356
2021;4 ;Region Klagenfurt;2020/21;WHJ;Priv. FEWO;60;390
2021;4 ;Region Klagenfurt;2020/21;WHJ;Privatquartiere;100;767
2021;4 ;Region Klagenfurt;2020/21;WHJ;Sonstige inkl. Camping;419;1084
2021;4 ;Region Villach;2020/21;WHJ;Gew. Betr. 2/1*;424;3268
2021;4 ;Region Villach;2020/21;WHJ;Gew. Betr. 3*;1271;5200
2021;4 ;Region Villach;2020/21;WHJ;Gew. Betr. 5*/4*/4* S;1863;6757
2021;4 ;Region Villach;2020/21;WHJ;Gew. FEWO;126;1861
2021;4 ;Region Villach;2020/21;WHJ;Priv. FEWO;214;3691
2021;4 ;Region Villach;2020/21;WHJ;Privatquartiere;109;646
2021;4 ;Region Villach;2020/21;WHJ;Sonstige inkl. Camping;844;11811
2021;4 ;Wörthersee/Rosental;2020/21;WHJ;Gew. Betr. 2/1*;302;619
2021;4 ;Wörthersee/Rosental;2020/21;WHJ;Gew. Betr. 3*;428;2309
2021;4 ;Wörthersee/Rosental;2020/21;WHJ;Gew. Betr. 5*/4*/4* S;803;3436
2021;4 ;Wörthersee/Rosental;2020/21;WHJ;Gew. FEWO;29;622
2021;4 ;Wörthersee/Rosental;2020/21;WHJ;Priv. FEWO;112;1086
2021;4 ;Wörthersee/Rosental;2020/21;WHJ;Privatquartiere;32;173
2021;4 ;Wörthersee/Rosental;2020/21;WHJ;Sonstige inkl. Camping;71;1088
2021;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 2/1*;422;1354
2021;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 3*;2369;5235
2021;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;7529;22417
2021;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. FEWO;1022;4158
2021;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Priv. FEWO;1109;5608
2021;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Privatquartiere;388;1580
2021;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Sonstige inkl. Camping;2728;10813
2021;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 2/1*;215;661
2021;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 3*;1613;4511
2021;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;541;1756
2021;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. FEWO;247;1246
2021;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Priv. FEWO;445;2096
2021;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Privatquartiere;155;753
2021;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Sonstige inkl. Camping;839;3026
2021;5 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 2/1*;117;319
2021;5 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 3*;785;2356
2021;5 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;3025;9646
2021;5 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. FEWO;297;1080
2021;5 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Priv. FEWO;227;956
2021;5 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Privatquartiere;66;218
2021;5 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Sonstige inkl. Camping;378;1149
2021;5 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. Betr. 2/1*;1025;3253
2021;5 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. Betr. 3*;2383;6106
2021;5 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;2312;12423
2021;5 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. FEWO;996;4314
2021;5 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Priv. FEWO;696;4260
2021;5 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Privatquartiere;296;2055
2021;5 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Sonstige inkl. Camping;2867;53385
2021;5 ;Kärnten-Mitte;2020/21;SHJ;Gew. Betr. 2/1*;94;278
2021;5 ;Kärnten-Mitte;2020/21;SHJ;Gew. Betr. 3*;663;1973
2021;5 ;Kärnten-Mitte;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;1217;3828
2021;5 ;Kärnten-Mitte;2020/21;SHJ;Gew. FEWO;506;2286
2021;5 ;Kärnten-Mitte;2020/21;SHJ;Priv. FEWO;400;1942
2021;5 ;Kärnten-Mitte;2020/21;SHJ;Privatquartiere;191;723
2021;5 ;Kärnten-Mitte;2020/21;SHJ;Sonstige inkl. Camping;885;17119
2021;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. Betr. 2/1*;208;543
2021;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. Betr. 3*;1652;5910
2021;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;4219;12991
2021;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. FEWO;972;3959
2021;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Priv. FEWO;770;4097
2021;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Privatquartiere;141;473
2021;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Sonstige inkl. Camping;1955;10264
2021;5 ;Region Klagenfurt;2020/21;SHJ;Gew. Betr. 2/1*;404;886
2021;5 ;Region Klagenfurt;2020/21;SHJ;Gew. Betr. 3*;2041;3369
2021;5 ;Region Klagenfurt;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;3120;5389
2021;5 ;Region Klagenfurt;2020/21;SHJ;Gew. FEWO;141;449
2021;5 ;Region Klagenfurt;2020/21;SHJ;Priv. FEWO;106;557
2021;5 ;Region Klagenfurt;2020/21;SHJ;Privatquartiere;190;1045
2021;5 ;Region Klagenfurt;2020/21;SHJ;Sonstige inkl. Camping;1199;2954
2021;5 ;Region Villach;2020/21;SHJ;Gew. Betr. 2/1*;1012;4039
2021;5 ;Region Villach;2020/21;SHJ;Gew. Betr. 3*;3336;10518
2021;5 ;Region Villach;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;6682;19692
2021;5 ;Region Villach;2020/21;SHJ;Gew. FEWO;1326;5958
2021;5 ;Region Villach;2020/21;SHJ;Priv. FEWO;1067;6971
2021;5 ;Region Villach;2020/21;SHJ;Privatquartiere;473;1414
2021;5 ;Region Villach;2020/21;SHJ;Sonstige inkl. Camping;5830;31420
2021;5 ;Wörthersee/Rosental;2020/21;SHJ;Gew. Betr. 2/1*;1500;3316
2021;5 ;Wörthersee/Rosental;2020/21;SHJ;Gew. Betr. 3*;3142;7880
2021;5 ;Wörthersee/Rosental;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;7760;20568
2021;5 ;Wörthersee/Rosental;2020/21;SHJ;Gew. FEWO;971;4031
2021;5 ;Wörthersee/Rosental;2020/21;SHJ;Priv. FEWO;730;3556
2021;5 ;Wörthersee/Rosental;2020/21;SHJ;Privatquartiere;173;790
2021;5 ;Wörthersee/Rosental;2020/21;SHJ;Sonstige inkl. Camping;3060;17556
2021;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 2/1*;1843;5372
2021;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 3*;8963;24941
2021;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;18688;67613
2021;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. FEWO;3587;17134
2021;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Priv. FEWO;3063;19312
2021;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Privatquartiere;1194;5071
2021;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Sonstige inkl. Camping;10336;47293
2021;6 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 2/1*;1085;2639
2021;6 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 3*;5838;13884
2021;6 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;2091;7015
2021;6 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. FEWO;881;3677
2021;6 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Priv. FEWO;1630;9526
2021;6 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Privatquartiere;702;2321
2021;6 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Sonstige inkl. Camping;5350;16680
2021;6 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 2/1*;418;1202
2021;6 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 3*;2598;6770
2021;6 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;5555;21922
2021;6 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. FEWO;428;2529
2021;6 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Priv. FEWO;442;2898
2021;6 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Privatquartiere;176;619
2021;6 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Sonstige inkl. Camping;1359;4656
2021;6 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. Betr. 2/1*;2422;8034
2021;6 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. Betr. 3*;8759;28369
2021;6 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;6833;31938
2021;6 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. FEWO;2868;16504
2021;6 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Priv. FEWO;1784;11806
2021;6 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Privatquartiere;483;2939
2021;6 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Sonstige inkl. Camping;5263;89982
2021;6 ;Kärnten-Mitte;2020/21;SHJ;Gew. Betr. 2/1*;157;410
2021;6 ;Kärnten-Mitte;2020/21;SHJ;Gew. Betr. 3*;1622;4572
2021;6 ;Kärnten-Mitte;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;2850;7604
2021;6 ;Kärnten-Mitte;2020/21;SHJ;Gew. FEWO;683;3517
2021;6 ;Kärnten-Mitte;2020/21;SHJ;Priv. FEWO;911;5091
2021;6 ;Kärnten-Mitte;2020/21;SHJ;Privatquartiere;425;1875
2021;6 ;Kärnten-Mitte;2020/21;SHJ;Sonstige inkl. Camping;1217;17853
2021;6 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. Betr. 2/1*;1232;4607
2021;6 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. Betr. 3*;6759;25712
2021;6 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;12114;49503
2021;6 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. FEWO;3487;19288
2021;6 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Priv. FEWO;2342;14837
2021;6 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Privatquartiere;706;3533
2021;6 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Sonstige inkl. Camping;7526;36027
2021;6 ;Region Klagenfurt;2020/21;SHJ;Gew. Betr. 2/1*;612;1570
2021;6 ;Region Klagenfurt;2020/21;SHJ;Gew. Betr. 3*;4108;7376
2021;6 ;Region Klagenfurt;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;6011;11118
2021;6 ;Region Klagenfurt;2020/21;SHJ;Gew. FEWO;354;981
2021;6 ;Region Klagenfurt;2020/21;SHJ;Priv. FEWO;265;1033
2021;6 ;Region Klagenfurt;2020/21;SHJ;Privatquartiere;391;1436
2021;6 ;Region Klagenfurt;2020/21;SHJ;Sonstige inkl. Camping;3507;10655
2021;6 ;Region Villach;2020/21;SHJ;Gew. Betr. 2/1*;2117;6937
2021;6 ;Region Villach;2020/21;SHJ;Gew. Betr. 3*;10567;29237
2021;6 ;Region Villach;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;16807;54265
2021;6 ;Region Villach;2020/21;SHJ;Gew. FEWO;4939;22188
2021;6 ;Region Villach;2020/21;SHJ;Priv. FEWO;3083;20114
2021;6 ;Region Villach;2020/21;SHJ;Privatquartiere;1230;4653
2021;6 ;Region Villach;2020/21;SHJ;Sonstige inkl. Camping;22224;113419
2021;6 ;Wörthersee/Rosental;2020/21;SHJ;Gew. Betr. 2/1*;5060;13184
2021;6 ;Wörthersee/Rosental;2020/21;SHJ;Gew. Betr. 3*;12745;36683
2021;6 ;Wörthersee/Rosental;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;23674;77486
2021;6 ;Wörthersee/Rosental;2020/21;SHJ;Gew. FEWO;3121;17431
2021;6 ;Wörthersee/Rosental;2020/21;SHJ;Priv. FEWO;2344;13817
2021;6 ;Wörthersee/Rosental;2020/21;SHJ;Privatquartiere;742;3230
2021;6 ;Wörthersee/Rosental;2020/21;SHJ;Sonstige inkl. Camping;9566;53088
2021;7 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 2/1*;3990;13282
2021;7 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 3*;19983;67146
2021;7 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;26359;116623
2021;7 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. FEWO;8983;53187
2021;7 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Priv. FEWO;9300;62009
2021;7 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Privatquartiere;2570;13198
2021;7 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Sonstige inkl. Camping;22273;119870
2021;7 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 2/1*;2781;6684
2021;7 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 3*;12807;36292
2021;7 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;3685;14119
2021;7 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. FEWO;2469;12291
2021;7 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Priv. FEWO;4862;29831
2021;7 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Privatquartiere;2065;7215
2021;7 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Sonstige inkl. Camping;16786;68476
2021;7 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 2/1*;1506;3723
2021;7 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 3*;7028;18976
2021;7 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;9026;41160
2021;7 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. FEWO;1489;10075
2021;7 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Priv. FEWO;1267;8582
2021;7 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Privatquartiere;521;1785
2021;7 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Sonstige inkl. Camping;4384;17013
2021;7 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. Betr. 2/1*;5349;20031
2021;7 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. Betr. 3*;17346;66946
2021;7 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;11271;58153
2021;7 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Gew. FEWO;7076;43624
2021;7 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Priv. FEWO;4849;32359
2021;7 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Privatquartiere;1422;6982
2021;7 ;Klopeiner See – Südkärnten/Lavanttal;2020/21;SHJ;Sonstige inkl. Camping;7776;116833
2021;7 ;Kärnten-Mitte;2020/21;SHJ;Gew. Betr. 2/1*;357;1135
2021;7 ;Kärnten-Mitte;2020/21;SHJ;Gew. Betr. 3*;2712;9384
2021;7 ;Kärnten-Mitte;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;5556;17230
2021;7 ;Kärnten-Mitte;2020/21;SHJ;Gew. FEWO;1499;10948
2021;7 ;Kärnten-Mitte;2020/21;SHJ;Priv. FEWO;2155;13890
2021;7 ;Kärnten-Mitte;2020/21;SHJ;Privatquartiere;815;4323
2021;7 ;Kärnten-Mitte;2020/21;SHJ;Sonstige inkl. Camping;1166;17117
2021;7 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. Betr. 2/1*;2869;11651
2021;7 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. Betr. 3*;12353;58948
2021;7 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;18436;92850
2021;7 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Gew. FEWO;7923;56926
2021;7 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Priv. FEWO;8574;59038
2021;7 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Privatquartiere;2031;12180
2021;7 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2020/21;SHJ;Sonstige inkl. Camping;18851;95995
2021;7 ;Region Klagenfurt;2020/21;SHJ;Gew. Betr. 2/1*;932;2174
2021;7 ;Region Klagenfurt;2020/21;SHJ;Gew. Betr. 3*;9286;18354
2021;7 ;Region Klagenfurt;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;12002;24648
2021;7 ;Region Klagenfurt;2020/21;SHJ;Gew. FEWO;1213;3912
2021;7 ;Region Klagenfurt;2020/21;SHJ;Priv. FEWO;564;2930
2021;7 ;Region Klagenfurt;2020/21;SHJ;Privatquartiere;821;3976
2021;7 ;Region Klagenfurt;2020/21;SHJ;Sonstige inkl. Camping;8064;26125
2021;7 ;Region Villach;2020/21;SHJ;Gew. Betr. 2/1*;6795;18514
2021;7 ;Region Villach;2020/21;SHJ;Gew. Betr. 3*;21903;69918
2021;7 ;Region Villach;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;25688;87428
2021;7 ;Region Villach;2020/21;SHJ;Gew. FEWO;9913;58255
2021;7 ;Region Villach;2020/21;SHJ;Priv. FEWO;8654;59487
2021;7 ;Region Villach;2020/21;SHJ;Privatquartiere;3593;14153
2021;7 ;Region Villach;2020/21;SHJ;Sonstige inkl. Camping;48170;261053
2021;7 ;Wörthersee/Rosental;2020/21;SHJ;Gew. Betr. 2/1*;9274;30901
2021;7 ;Wörthersee/Rosental;2020/21;SHJ;Gew. Betr. 3*;23452;84111
2021;7 ;Wörthersee/Rosental;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;30502;124043
2021;7 ;Wörthersee/Rosental;2020/21;SHJ;Gew. FEWO;5199;33525
2021;7 ;Wörthersee/Rosental;2020/21;SHJ;Priv. FEWO;6983;45844
2021;7 ;Wörthersee/Rosental;2020/21;SHJ;Privatquartiere;2416;11644
2021;7 ;Wörthersee/Rosental;2020/21;SHJ;Sonstige inkl. Camping;17827;111997
2021;8 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 2/1*;4503;17012
2021;8 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 3*;24508;90377
2021;8 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;31174;152753
2021;8 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Gew. FEWO;11502;74300
2021;8 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Priv. FEWO;10730;85359
2021;8 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Privatquartiere;3066;16491
2021;8 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2020/21;SHJ;Sonstige inkl. Camping;25054;154625
2021;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 2/1*;3995;9160
2021;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 3*;18218;53925
2021;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;4979;21199
2021;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Gew. FEWO;3095;17414
2021;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Priv. FEWO;5826;40709
2021;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Privatquartiere;2476;9689
2021;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2020/21;SHJ;Sonstige inkl. Camping;19258;91287
2021;8 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 2/1*;1401;5015
2021;8 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 3*;9144;24107
2021;8 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. Betr. 5*/4*/4* S;11937;59364
2021;8 ;Katschberg/Lieser- und Maltatal;2020/21;SHJ;Gew. FEWO;1563;14244
