Jahr;Tourismushalbjahr;Tourismusregion;Unterkunft;Art;Anzahl
2021;Winter;Wörthersee/Rosental;Jugendherbergen u. -gästehäuser;Betten;294
2021;Winter;Wörthersee/Rosental;Jugendherbergen u. -gästehäuser;Zimmer;0
2021;Winter;Wörthersee/Rosental;Jugendherbergen u. -gästehäuser;Zusatzbetten;0
2021;Winter;Wörthersee/Rosental;Kinder- u. Jugenderholungsheime;Betriebe;2
2021;Winter;Wörthersee/Rosental;Kinder- u. Jugenderholungsheime;Betten;163
2021;Winter;Wörthersee/Rosental;Kinder- u. Jugenderholungsheime;Zimmer;0
2021;Winter;Wörthersee/Rosental;Kinder- u. Jugenderholungsheime;Zusatzbetten;10
2021;Winter;Wörthersee/Rosental;Private u. öffentl. Kurheime;Betriebe;1
2021;Winter;Wörthersee/Rosental;Private u. öffentl. Kurheime;Betten;26
2021;Winter;Wörthersee/Rosental;Private u. öffentl. Kurheime;Zimmer;0
2021;Winter;Wörthersee/Rosental;Private u. öffentl. Kurheime;Zusatzbetten;0
2021;Winter;Wörthersee/Rosental;Privatquartiere auf Bauernhof;Betriebe;8
2021;Winter;Wörthersee/Rosental;Privatquartiere auf Bauernhof;Betten;37
2021;Winter;Wörthersee/Rosental;Privatquartiere auf Bauernhof;Zimmer;0
2021;Winter;Wörthersee/Rosental;Privatquartiere auf Bauernhof;Zusatzbetten;2
2021;Winter;Wörthersee/Rosental;Privatquartiere nicht auf Bauernhof;Betriebe;61
2021;Winter;Wörthersee/Rosental;Privatquartiere nicht auf Bauernhof;Betten;382
2021;Winter;Wörthersee/Rosental;Privatquartiere nicht auf Bauernhof;Zimmer;0
2021;Winter;Wörthersee/Rosental;Privatquartiere nicht auf Bauernhof;Zusatzbetten;49
2021;Winter;Wörthersee/Rosental;Sonstige Fremdenunterkunft;Betriebe;3
2021;Winter;Wörthersee/Rosental;Sonstige Fremdenunterkunft;Betten;68
2021;Winter;Wörthersee/Rosental;Sonstige Fremdenunterkunft;Zimmer;0
2021;Winter;Wörthersee/Rosental;Sonstige Fremdenunterkunft;Zusatzbetten;40
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Campingplatz;Betriebe;19
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Campingplatz;Betten;7680
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Campingplatz;Zimmer;0
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Campingplatz;Zusatzbetten;0
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) auf Bauernhof;Betriebe;81
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) auf Bauernhof;Betten;617
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;106
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;1055
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) n. auf Bauernhof;Betten;5445
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;1001
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;57
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;1020
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;472
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;148
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 3 *;Betriebe;109
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 3 *;Betten;3786
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 3 *;Zimmer;1678
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;682
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 4 *;Betriebe;41
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 4 *;Betten;3221
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 4 *;Zimmer;1506
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 4 *;Zusatzbetten;691
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 4* Superior;Betriebe;7
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 4* Superior;Betten;892
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 4* Superior;Zimmer;469
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 4* Superior;Zusatzbetten;189
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 5 *;Betriebe;2
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 5 *;Betten;355
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 5 *;Zimmer;191
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Beherb.betriebe 5 *;Zusatzbetten;50
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;144
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Ferienwohnung bzw. -haus;Betten;3301
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;694
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Jugendherbergen u. -gästehäuser;Betriebe;3
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Jugendherbergen u. -gästehäuser;Betten;350
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Jugendherbergen u. -gästehäuser;Zimmer;0
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Jugendherbergen u. -gästehäuser;Zusatzbetten;10
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere auf Bauernhof;Betriebe;35
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere auf Bauernhof;Betten;223
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere auf Bauernhof;Zimmer;0
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere auf Bauernhof;Zusatzbetten;16
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere nicht auf Bauernhof;Betriebe;128
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere nicht auf Bauernhof;Betten;857
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere nicht auf Bauernhof;Zimmer;0
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Privatquartiere nicht auf Bauernhof;Zusatzbetten;130
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Sonstige Fremdenunterkunft;Betriebe;39
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Sonstige Fremdenunterkunft;Betten;728
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Sonstige Fremdenunterkunft;Zimmer;0
2022;Sommer;Bad Kleinkirchheim/Millstätter See/Nockberge;Sonstige Fremdenunterkunft;Zusatzbetten;172
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Bewirtschaftete Schutzhütten;Betriebe;19
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Bewirtschaftete Schutzhütten;Betten;635
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Bewirtschaftete Schutzhütten;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Bewirtschaftete Schutzhütten;Zusatzbetten;261
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Campingplatz;Betriebe;21
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Campingplatz;Betten;4213
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Campingplatz;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Campingplatz;Zusatzbetten;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) auf Bauernhof;Betriebe;97
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) auf Bauernhof;Betten;650
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;78
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;368
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) n. auf Bauernhof;Betten;2243
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;407
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;54
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;943
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;395
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;94
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 3 *;Betriebe;73
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 3 *;Betten;2868
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 3 *;Zimmer;1361
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;388
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 4 *;Betriebe;10
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 4 *;Betten;689
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 4 *;Zimmer;339
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 4 *;Zusatzbetten;160
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 4* Superior;Betriebe;1
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 4* Superior;Betten;70
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 4* Superior;Zimmer;35
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Beherb.betriebe 4* Superior;Zusatzbetten;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;82
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Ferienwohnung bzw. -haus;Betten;1467
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;268
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Jugendherbergen u. -gästehäuser;Betriebe;7
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Jugendherbergen u. -gästehäuser;Betten;600
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Jugendherbergen u. -gästehäuser;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Jugendherbergen u. -gästehäuser;Zusatzbetten;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kinder- u. Jugenderholungsheime;Betriebe;1
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kinder- u. Jugenderholungsheime;Betten;18
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kinder- u. Jugenderholungsheime;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Kinder- u. Jugenderholungsheime;Zusatzbetten;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Private u. öffentl. Kurheime;Betriebe;1
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Private u. öffentl. Kurheime;Betten;24
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Private u. öffentl. Kurheime;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Private u. öffentl. Kurheime;Zusatzbetten;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere auf Bauernhof;Betriebe;52
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere auf Bauernhof;Betten;324
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere auf Bauernhof;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere auf Bauernhof;Zusatzbetten;27
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Betriebe;90
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Betten;560
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Zusatzbetten;29
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Betriebe;112
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Betten;993
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Zimmer;0
2022;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Zusatzbetten;54
2022;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Betriebe;1
2022;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Betten;14
2022;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Zimmer;0
2022;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Zusatzbetten;10
2022;Sommer;Kärnten-Mitte;Campingplatz;Betriebe;4
2022;Sommer;Kärnten-Mitte;Campingplatz;Betten;400
2022;Sommer;Kärnten-Mitte;Campingplatz;Zimmer;0
2022;Sommer;Kärnten-Mitte;Campingplatz;Zusatzbetten;0
2022;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Betriebe;82
2022;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Betten;604
2022;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2022;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;68
2022;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;141
2022;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Betten;754
2022;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2022;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;118
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;31
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;385
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;186
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;37
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Betriebe;33
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Betten;815
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Zimmer;387
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;91
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4 *;Betriebe;15
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4 *;Betten;1179
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4 *;Zimmer;560
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4 *;Zusatzbetten;125
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4* Superior;Betriebe;1
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4* Superior;Betten;73
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4* Superior;Zimmer;36
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4* Superior;Zusatzbetten;0
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 5 *;Betriebe;1
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 5 *;Betten;50
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 5 *;Zimmer;27
2022;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 5 *;Zusatzbetten;6
2022;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;46
2022;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Betten;694
2022;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2022;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;96
2022;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Betriebe;1
2022;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Betten;679
2022;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Zimmer;0
2022;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Zusatzbetten;0
2022;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Betriebe;32
2022;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Betten;205
2022;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Zimmer;0
2022;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Zusatzbetten;19
2022;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Betriebe;34
2022;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Betten;234
2022;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Zimmer;0
2022;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Zusatzbetten;19
2022;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Betriebe;9
2022;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Betten;61
2022;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Zimmer;0
2022;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Zusatzbetten;3
2022;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Betriebe;5
2022;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Betten;92
2022;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Zimmer;0
2022;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Zusatzbetten;145
2022;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Betriebe;3
2022;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Betten;1060
2022;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Zimmer;0
2022;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Zusatzbetten;0
2022;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Betriebe;13
2022;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Betten;88
2022;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2022;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;6
2022;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;141
2022;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Betten;805
2022;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2022;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;115
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;18
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;276
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;154
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;57
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 3 *;Betriebe;30
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 3 *;Betten;986
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 3 *;Zimmer;466
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;342
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4 *;Betriebe;7
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4 *;Betten;1178
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4 *;Zimmer;453
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4 *;Zusatzbetten;207
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4* Superior;Betriebe;2
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4* Superior;Betten;556
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4* Superior;Zimmer;201
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4* Superior;Zusatzbetten;68
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;25
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Ferienwohnung bzw. -haus;Betten;773
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2022;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;262
2022;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere auf Bauernhof;Betriebe;9
2022;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere auf Bauernhof;Betten;58
2022;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere auf Bauernhof;Zimmer;0
2022;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere auf Bauernhof;Zusatzbetten;6
2022;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere nicht auf Bauernhof;Betriebe;16
2022;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere nicht auf Bauernhof;Betten;100
2022;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere nicht auf Bauernhof;Zimmer;0
2022;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere nicht auf Bauernhof;Zusatzbetten;10
2022;Sommer;Katschberg/Lieser- und Maltatal;Sonstige Fremdenunterkunft;Betriebe;42
2022;Sommer;Katschberg/Lieser- und Maltatal;Sonstige Fremdenunterkunft;Betten;295
2022;Sommer;Katschberg/Lieser- und Maltatal;Sonstige Fremdenunterkunft;Zimmer;0
2022;Sommer;Katschberg/Lieser- und Maltatal;Sonstige Fremdenunterkunft;Zusatzbetten;20
